country,domain,category,company_size,email_provider,confidence,other_industry_category,website,website_status,website_reason
United States,petdreamlands.com,E-commerce and Retail,solo,No,50,N/A,unreachable,unreachable,Connection Error
Turkey,merkezoutlet.com,E-commerce and Retail,1 to 5,No,95,N/A,much_info,reachable,200
India,kashmiruniversity.net,Education and e-learning,500+,No,95,N/A,much_info,reachable,200
India,lucidity.cloud,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
India,q2.com,Financial Service,500+,No,95,N/A,much_info,reachable,200
China,mp666.site,Other,1 to 5,No,50,Gambling and Betting,unreachable,unreachable,Connection Error
United Kingdom,andhrapaper.com,Manufacturing and Industrial,500+,No,95,N/A,much_info,reachable,200
United States,killahclosetz.com,E-commerce and Retail,1 to 5,No,95,N/A,much_info,reachable,200
Nigeria,healthywealth.org,Healthcare,1 to 5,No,60,N/A,little_info,reachable,200
Denmark,pc.dk,Technology and Software Development,500+,Yes,75,N/A,little_info,reachable,200
Brazil,maglio.com.br,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
India,macmarkmedia.in,Marketing and Advertising,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
United States,249website.com,Other,solo,No,50,Web Hosting/Domain Services,unreachable,unreachable,403
United States,global21.org,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
India,uniathena.com,Education and e-learning,50 to 100,No,95,N/A,much_info,reachable,200
Philippines,braciaridocorp.com,Other,solo,No,75,N/A,no_info,reachable,200
United States,mega-cauchos.com,Manufacturing and Industrial,50 to 100,No,40,N/A,unreachable,unreachable,404
Czech Republic,ivigee.com,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
United States,convoso.com,Technology and Software Development,100 to 200,No,95,N/A,much_info,reachable,200
United Kingdom,cyphr.studio,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
Philippines,patisseriecafeph.com,E-commerce and Retail,1 to 5,No,40,N/A,unreachable,unreachable,Connection Error
United States,luminaryfigures.com,Other,solo,No,20,N/A,unreachable,unreachable,502
United States,hiksys.com,Technology and Software Development,1 to 5,No,50,N/A,no_info,reachable,200
Canada,benligroup.com,Other,500+,No,60,Holding Company / Conglomerate,unreachable,unreachable,404
Mexico,elpatron.biz,E-commerce and Retail,solo,No,95,N/A,much_info,reachable,200
Pakistan,mykasbit.edu.pk,Education and e-learning,20 to 50,No,75,N/A,little_info,reachable,200
Chile,silicusstore.com,E-commerce and Retail,1 to 5,No,60,N/A,unreachable,unreachable,Connection Error
Pakistan,ictflare.com,Technology and Software Development,1 to 5,No,95,N/A,much_info,reachable,200
El Salvador,northwestpositronics.com,Manufacturing and Industrial,5 to 20,No,95,N/A,much_info,reachable,200
Philippines,xeniacompliance.com.au,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
United States,glamorousshopper.eu,E-commerce and Retail,solo,No,50,N/A,unreachable,unreachable,402
United Kingdom,sudern.de,Technology and Software Development,solo,Yes,95,N/A,much_info,reachable,200
India,tabrobotics.com,Technology and Software Development,solo,No,50,N/A,no_info,reachable,200
Egypt,fantasticservicesgroup.com.au,Professional Services,50 to 100,No,95,Home Services,much_info,reachable,200
Norway,clivo.no,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
India,agiletekventures.com,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
Sri Lanka,alliontechnologies.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
Australia,nikolovcallanan.com,Real Estate and Property Management,1 to 5,No,95,N/A,much_info,reachable,200
India,ntechnet.com,Technology and Software Development,50 to 100,No,75,N/A,unreachable,unreachable,Connection Error
United States,callistomanagement.com,Professional Services,50 to 100,No,75,N/A,unreachable,unreachable,404
United Kingdom,dlocksltd.com,Manufacturing and Industrial,1 to 5,No,95,N/A,much_info,reachable,200
Myanmar,hiof.no,Education and e-learning,500+,No,95,N/A,much_info,reachable,200
United States,lawnsynergy.com,E-commerce and Retail,5 to 20,No,95,N/A,much_info,reachable,200
Canada,mmcorpo.com,Other,1 to 5,No,50,Holding Company,unreachable,unreachable,Timeout
Philippines,kbase-one.com,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
Norway,vaagency.no,Professional Services,5 to 20,No,60,N/A,unreachable,unreachable,404
United Arab Emirates,decathlon.com,E-commerce and Retail,500+,No,95,N/A,much_info,reachable,200
South Africa,campsbayhigh.co.za,Education and e-learning,50 to 100,No,95,N/A,much_info,reachable,200
Czech Republic,gymik.cz,Education and e-learning,50 to 100,No,95,N/A,much_info,reachable,200
Costa Rica,ems-cr.com,Manufacturing and Industrial,50 to 100,No,95,N/A,much_info,reachable,200
Egypt,multipharma-eg.com,Healthcare,50 to 100,No,50,N/A,unreachable,unreachable,403
Canada,888ltd.ca,Technology and Software Development,solo,No,10,N/A,no_info,reachable,200
India,shopepr.com,E-commerce and Retail,1 to 5,No,95,N/A,unreachable,unreachable,Connection Error
United States,tiagogomezdigital.com.br,Marketing and Advertising,solo,No,60,N/A,little_info,reachable,200
Indonesia,nadeurithailand.com,Other,1 to 5,No,20,N/A,unreachable,unreachable,Connection Error
Spain,hamco.es,Financial Service,20 to 50,No,95,N/A,much_info,reachable,200
Portugal,new2know.com,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
India,flightsreservasiones.com,Logistics and Transportation,1 to 5,No,95,Travel Agency,much_info,reachable,200
South Africa,pierian.co.za,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
Indonesia,prasetyo.co,Professional Services,solo,No,95,N/A,much_info,reachable,200
Poland,warlus.asso.st,Other,1 to 5,No,50,Non-profit,unreachable,unreachable,Timeout
Dominican Republic,innovacode.co,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
United States,jpiicardinals.org,Education and e-learning,50 to 100,No,95,N/A,much_info,reachable,200
United States,a1solarstore.com,E-commerce and Retail,5 to 20,No,95,N/A,much_info,reachable,200
United States,mq.edu.au,Education and e-learning,500+,No,95,N/A,much_info,unreachable,403
Iraq,apn7.com,Other,solo,No,10,N/A,unreachable,unreachable,Connection Error
Pakistan,embpunch.com,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
Ghana,kiwifamilyfarm.com,Technology and Software Development,solo,No,95,N/A,no_info,reachable,200
Morocco,usmba.ac.ma,Education and e-learning,500+,No,95,N/A,unreachable,unreachable,SSL Error
Indonesia,nomenoy.com,Technology and Software Development,1 to 5,No,20,N/A,unreachable,unreachable,Connection Error
Mexico,kwedarco.com,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
Netherlands,covergenius.com,Technology and Software Development,500+,No,95,N/A,much_info,reachable,200
Georgia,kpopfire.com,Technology and Software Development,solo,Yes,60,N/A,little_info,reachable,200
United States,orthopreneurs.com,Education and e-learning,1 to 5,No,95,N/A,much_info,reachable,200
United Kingdom,dohananny.com,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
United States,lendmarkfinancial.com,Financial Service,500+,No,95,N/A,much_info,reachable,200
United States,gustr.com,Technology and Software Development,solo,Yes,95,N/A,much_info,reachable,200
Philippines,eg-software.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
United States,mokook.com,Other,solo,No,95,N/A,unreachable,unreachable,Connection Error
Brazil,parrottrips.com,Other,1 to 5,No,95,Travel Agency,much_info,reachable,200
United States,laptopnamdinh.com,E-commerce and Retail,1 to 5,No,80,N/A,unreachable,unreachable,Connection Error
United States,strictly.ai,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
Canada,vibzi.net,Technology and Software Development,1 to 5,No,70,N/A,unreachable,unreachable,Connection Error
United States,imas.edu.my,Education and e-learning,50 to 100,No,95,N/A,much_info,reachable,200
Australia,monstagroup.com,Marketing and Advertising,50 to 100,No,95,N/A,much_info,reachable,200
United States,bmobilerk.com,Technology and Software Development,1 to 5,No,75,N/A,unreachable,unreachable,Connection Error
Philippines,mytasker360.com,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
Malta,remaxcentral.com.mt,Real Estate and Property Management,50 to 100,No,95,N/A,much_info,reachable,200
Lithuania,okinos.co,Technology and Software Development,1 to 5,No,70,N/A,unreachable,unreachable,Connection Error
United States,stacylewislaw.com,Professional Services,solo,No,60,Legal Services,unreachable,unreachable,Connection Error
Pakistan,rhizome.edu.pk,Education and e-learning,50 to 100,No,95,N/A,much_info,reachable,200
United States,quotesrusllc.com,Professional Services,1 to 5,No,50,N/A,little_info,reachable,200
United States,vacationbloom.com,Real Estate and Property Management,1 to 5,No,95,N/A,much_info,reachable,200
Romania,misreport.ro,Other,solo,No,75,Media and Publishing,little_info,reachable,200
China,mythicalsquad.com,Technology and Software Development,1 to 5,No,75,N/A,little_info,reachable,200
United States,cockrum.io,Technology and Software Development,solo,No,75,N/A,little_info,reachable,200
Indonesia,students.amikom.ac.id,Education and e-learning,500+,No,95,N/A,unreachable,unreachable,Connection Error
United States,obamacare-depot.com,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
Indonesia,getfliffapp.com,Financial Service,50 to 100,No,95,N/A,much_info,reachable,200
United Kingdom,edu.salford.ac.uk,Education and e-learning,500+,No,95,N/A,unreachable,unreachable,Connection Error
United States,cps.edu,Education and e-learning,500+,No,95,N/A,much_info,reachable,200
United States,khodaparastan.com,Professional Services,solo,No,70,N/A,unreachable,unreachable,Connection Error
Norway,avecreve.com,Other,solo,No,50,N/A,unreachable,unreachable,Connection Error
"Bolivia, Plurinational State Of",mohemil.com,Technology and Software Development,solo,No,95,N/A,no_info,reachable,200
Peru,aloe.ulima.edu.pe,Education and e-learning,20 to 50,No,95,N/A,unreachable,unreachable,Connection Error
Malaysia,fdartsprints.com,E-commerce and Retail,solo,No,20,N/A,unreachable,unreachable,Connection Error
United States,vmmlegal.com,Professional Services,50 to 100,No,95,Legal Services,much_info,reachable,200
United States,eggfirst.com,Marketing and Advertising,50 to 100,No,95,N/A,much_info,reachable,200
United Arab Emirates,eternalfragrances.co.uk,E-commerce and Retail,solo,No,40,N/A,no_info,reachable,200
Italy,businesscommunity.it,Professional Services,20 to 50,No,95,N/A,much_info,reachable,200
Saudi Arabia,almajalg4s.com,Professional Services,500+,No,95,Security and Facility Management,much_info,reachable,200
Argentina,somos.fans,Marketing and Advertising,20 to 50,No,95,N/A,much_info,reachable,200
United States,ejasmo.com,Technology and Software Development,1 to 5,No,75,N/A,unreachable,unreachable,Connection Error
United States,squadservices.com,Professional Services,solo,No,70,N/A,no_info,reachable,200
Georgia,tunnelindustry.com,Manufacturing and Industrial,5 to 20,No,95,N/A,much_info,reachable,200
India,allegisglobalsolutions.com,Professional Services,500+,No,95,N/A,much_info,reachable,200
Algeria,teml.net,Technology and Software Development,1 to 5,No,40,N/A,unreachable,unreachable,Connection Error
Turkey,mtka.com,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
United States,bamsrad.com,Other,solo,No,10,N/A,unreachable,unreachable,Connection Error
United States,artvara.com,E-commerce and Retail,1 to 5,No,40,N/A,unreachable,unreachable,Connection Error
United States,fimacap.com,Financial Service,1 to 5,No,95,N/A,much_info,reachable,200
United Kingdom,cardiff.ac.uk,Education and e-learning,500+,No,100,N/A,much_info,unreachable,403
Italy,cma.srl,Manufacturing and Industrial,20 to 50,No,95,N/A,much_info,reachable,200
"Timor-Leste, Democratic Republic Of",ulderi.co,Technology and Software Development,20 to 50,No,95,N/A,unreachable,unreachable,404
Mexico,cafe-b.com,Other,solo,No,60,Restaurant/Cafe,little_info,reachable,200
Turkey,nobelexpo.com,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
United States,tryyucca.com,Healthcare,20 to 50,No,95,N/A,much_info,reachable,200
United States,mytaemin.com,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
Singapore,tomorrowgrp.com,Professional Services,20 to 50,No,95,N/A,much_info,reachable,200
India,landscapix.com,Technology and Software Development,solo,No,50,N/A,no_info,reachable,200
Ukraine,xterasolutions.com,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
United States,fractalflow.net,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
Philippines,shanesim.online,Technology and Software Development,solo,No,20,N/A,unreachable,unreachable,Connection Error
Canada,omnetworks.com.np,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
Australia,theopenpantry.com,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
United Kingdom,lovelyscape.com,Other,1 to 5,No,60,Landscaping,little_info,reachable,200
France,forma-learnia.site,Education and e-learning,1 to 5,No,60,N/A,little_info,reachable,200
United States,cyberfear.com,Technology and Software Development,1 to 5,Yes,95,N/A,much_info,reachable,200
Morocco,decoecoart.com,E-commerce and Retail,1 to 5,No,95,N/A,much_info,reachable,200
Canada,wbsofttech.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
Jamaica,miami.edu,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
India,valuesec.in,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
United States,kiu.edu.ge,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
Australia,spindleweb.com,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,404
United Kingdom,cbeyond.co.uk,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
Italy,reddoak.com,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
United States,anchorhc.org,Healthcare,20 to 50,No,95,N/A,much_info,reachable,200
France,marcy.paris,E-commerce and Retail,50 to 100,No,95,N/A,much_info,reachable,200
India,mohdarshadltd.uk,Professional Services,solo,No,45,N/A,no_info,reachable,200
Canada,lifetimesofa.com,E-commerce and Retail,1 to 5,No,95,N/A,much_info,reachable,200
Turkey,depthcrafts.com,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
Bangladesh,safec0.com,Technology and Software Development,50 to 100,No,50,N/A,unreachable,unreachable,Connection Error
Ireland,hormonegroup.com,Healthcare,5 to 20,No,95,N/A,much_info,reachable,200
Egypt,iacc.net,Logistics and Transportation,200 to 500,No,95,N/A,much_info,reachable,200
United States,milestoneconsultingllc.com,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
Yemen,drive7.com,Other,5 to 20,No,95,Automotive Services,much_info,reachable,200
India,phishdefense.com,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
United States,jackmarealestate.com,Real Estate and Property Management,solo,No,95,N/A,much_info,reachable,200
India,irma.ac.in,Education and e-learning,500+,No,95,N/A,much_info,reachable,200
United States,lindemannfox.com,Professional Services,1 to 5,No,60,N/A,little_info,reachable,200
United States,mi.nalisa.net,Technology and Software Development,solo,No,60,N/A,little_info,reachable,200
Finland,hero24.com,Real Estate and Property Management,50 to 100,No,95,N/A,much_info,reachable,200
Hungary,ntu.edu.iq,Education and e-learning,500+,No,95,N/A,much_info,reachable,200
United States,bellanovaclinic.com,Healthcare,1 to 5,No,95,N/A,much_info,reachable,200
United Kingdom,zebi.hu,Technology and Software Development,5 to 20,No,50,N/A,unreachable,unreachable,Timeout
Canada,connexteck.com,Professional Services,200 to 500,No,95,N/A,much_info,reachable,200
United States,merry.pink,Other,solo,Yes,95,Email Service,little_info,reachable,200
Mauritius,synrg360.co,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
Nigeria,prineagle.com,Professional Services,1 to 5,No,50,N/A,unreachable,unreachable,404
Colombia,falabella.com.co,E-commerce and Retail,500+,No,95,N/A,unreachable,unreachable,403
Israel,alfabet.gg,Technology and Software Development,1 to 5,No,60,N/A,little_info,reachable,200
United States,gmolify.com,Technology and Software Development,solo,No,75,N/A,little_info,reachable,200
Australia,entionproperties.com.au,Real Estate and Property Management,5 to 20,No,95,N/A,much_info,reachable,200
United States,mjtowingusa.com,Logistics and Transportation,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
United States,gufutu.com,Other,solo,No,0,N/A,unreachable,unreachable,Connection Error
United States,elobits.com,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
United States,aeguardian.com,Financial Service,5 to 20,No,95,N/A,much_info,reachable,200
Ukraine,data-ox.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
United Kingdom,megatechconsult.com,Professional Services,solo,No,70,N/A,little_info,reachable,200
India,betterspace.care,Healthcare,50 to 100,No,95,N/A,much_info,reachable,200
Spain,velvet-mag.lat,Other,solo,No,100,Domain Parking,no_info,reachable,200
United States,vitebit.com,Technology and Software Development,1 to 5,No,75,N/A,unreachable,unreachable,Connection Error
Spain,online.ms,Technology and Software Development,1 to 5,No,75,N/A,unreachable,unreachable,404
Australia,pr0tect0r.8shield.net,Technology and Software Development,solo,No,70,N/A,unreachable,unreachable,Connection Error
Turkey,kurtsafir.com,Real Estate and Property Management,20 to 50,No,95,N/A,much_info,reachable,200
United States,acpeak.com,Technology and Software Development,1 to 5,No,75,N/A,unreachable,unreachable,Connection Error
South Africa,cloud-vision.com,Technology and Software Development,1 to 5,No,60,N/A,little_info,reachable,200
Bangladesh,orionone.co.za,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
Germany,mintalogistics.de,Logistics and Transportation,5 to 20,No,75,N/A,unreachable,unreachable,Timeout
United States,maheesmith.me,Professional Services,solo,No,95,N/A,unreachable,unreachable,Connection Error
Germany,lindholm-marketing.com,Marketing and Advertising,1 to 5,No,95,N/A,much_info,reachable,200
India,tripbookinghelpdesk.com,Technology and Software Development,solo,No,95,N/A,no_info,reachable,200
India,ninepentagons.com,Technology and Software Development,5 to 20,No,75,N/A,unreachable,unreachable,403
United States,gigagrowthwebsolutions.com,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
Peru,esctech.com,Manufacturing and Industrial,20 to 50,No,95,N/A,much_info,reachable,200
Germany,tomcat.vc,Financial Service,5 to 20,No,95,Venture Capital,much_info,reachable,200
Switzerland,whoisrobscott.com,Professional Services,solo,No,70,N/A,little_info,reachable,200
United States,clonekhoe.com,Technology and Software Development,solo,No,95,N/A,much_info,reachable,200
United States,noynim.com,Technology and Software Development,200 to 500,No,95,N/A,much_info,reachable,200
Denmark,herlufsholm.dk,Education and e-learning,50 to 100,No,95,N/A,much_info,reachable,200
Australia,leadblast.com.au,Marketing and Advertising,1 to 5,No,95,N/A,much_info,reachable,200
United States,my.fit.edu,Education and e-learning,500+,No,75,N/A,little_info,reachable,200
Oman,beautifulsalalah.com,Other,5 to 20,No,95,Travel Agency,much_info,reachable,200
India,dsu.edu.in,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
France,willmantrade.com,Professional Services,1 to 5,No,60,N/A,unreachable,unreachable,404
India,mobilab.in,Healthcare,50 to 100,No,95,N/A,much_info,reachable,200
Poland,fortinossupermarket.ca,E-commerce and Retail,5 to 20,No,95,N/A,much_info,reachable,200
India,stud.nau.edu.ua,Education and e-learning,500+,No,95,N/A,unreachable,unreachable,404
United Kingdom,rfeinternational.com,E-commerce and Retail,50 to 100,No,95,N/A,much_info,reachable,200
Canada,jonmac.co,Education and e-learning,solo,No,95,N/A,much_info,reachable,200
Nigeria,seamays.com,Other,solo,No,10,N/A,unreachable,unreachable,Connection Error
United States,osumc.edu,Healthcare,500+,No,95,N/A,much_info,reachable,200
India,bouncefree.net,Technology and Software Development,1 to 5,No,95,N/A,much_info,reachable,200
Canada,wmsolutions.co,Technology and Software Development,solo,No,60,N/A,little_info,reachable,200
Singapore,cresclab.com,Marketing and Advertising,50 to 100,No,95,N/A,much_info,reachable,200
Australia,adaptivegrowthpartners.com,Professional Services,1 to 5,No,60,N/A,little_info,reachable,200
Canada,goldsoul.ca,Other,1 to 5,No,50,Consulting,unreachable,unreachable,404
United Arab Emirates,eps.ae,Education and e-learning,50 to 100,No,95,N/A,much_info,reachable,200
United States,lansonsam.com,Professional Services,1 to 5,No,50,N/A,unreachable,unreachable,Timeout
Brazil,sanjose.institute,Education and e-learning,5 to 20,No,95,N/A,much_info,reachable,200
Canada,sd22.bc.ca,Education and e-learning,500+,No,95,N/A,much_info,reachable,200
Nigeria,casemails.com,Technology and Software Development,solo,Yes,60,N/A,unreachable,unreachable,Connection Error
India,viserys.com,Technology and Software Development,1 to 5,No,60,N/A,unreachable,unreachable,Connection Error
Kuwait,tri-medgroup.com,Healthcare,20 to 50,No,95,N/A,much_info,reachable,200
Italy,globalmindstrategies.com,Professional Services,1 to 5,No,40,N/A,no_info,reachable,200
United States,servaling.com,Professional Services,1 to 5,No,70,N/A,unreachable,unreachable,404
Philippines,flowingscale.com,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
Brazil,zippi.com.br,Financial Service,20 to 50,No,95,N/A,much_info,reachable,200
Australia,reportinsiders.com,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
France,imh-groupe.com,Technology and Software Development,200 to 500,No,95,N/A,much_info,reachable,200
Germany,marco-weh.de,Professional Services,solo,No,95,N/A,much_info,reachable,200
United States,danielcoal.com,Professional Services,solo,No,30,N/A,unreachable,unreachable,Connection Error
United Kingdom,payposs.com,Financial Service,5 to 20,No,40,N/A,unreachable,unreachable,Connection Error
Poland,g.pl,Other,500+,No,95,News and Media Portal,much_info,reachable,200
Malta,verasantfournier.com,Professional Services,solo,No,50,N/A,unreachable,unreachable,404
Germany,dbvo.de,Technology and Software Development,1 to 5,No,95,N/A,much_info,reachable,200
Canada,celestidrone.com,Manufacturing and Industrial,1 to 5,No,60,N/A,unreachable,unreachable,Connection Error
India,estee.com,E-commerce and Retail,500+,No,10,N/A,unreachable,unreachable,Connection Error
United States,logitek.me,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Timeout
United States,curuth.com,Technology and Software Development,solo,No,10,N/A,unreachable,unreachable,Connection Error
United States,garvik.ai,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
United States,yt-google.com,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,404
United States,impactsoftware.us,Technology and Software Development,solo,No,70,N/A,little_info,reachable,200
Australia,dbueducation.com.au,Marketing and Advertising,1 to 5,No,95,N/A,much_info,reachable,200
United States,islandnetworks.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
Australia,flipspot.com,E-commerce and Retail,1 to 5,No,95,N/A,much_info,reachable,200
United Kingdom,prime-epc.com,Professional Services,1 to 5,No,50,N/A,unreachable,unreachable,404
Australia,cato.travel,Other,5 to 20,No,95,Travel Industry Association,much_info,reachable,200
United Kingdom,pcocar.com,Logistics and Transportation,5 to 20,No,95,N/A,much_info,reachable,200
United States,episd.org,Education and e-learning,500+,No,95,N/A,much_info,reachable,200
United Kingdom,malvernandsonsconstructions.co.uk,Professional Services,5 to 20,No,95,Construction,much_info,reachable,200
Pakistan,bmeventsksa.com,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
Canada,jkmedia.ca,Marketing and Advertising,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
United States,cogentco.com,Technology and Software Development,500+,No,95,N/A,much_info,reachable,200
United States,tca7.com,Other,solo,No,95,Domain Parking / Unavailable,unreachable,unreachable,Connection Error
Canada,cvpmedia.ca,Marketing and Advertising,solo,No,60,N/A,little_info,reachable,200
Sweden,eletive.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
Pakistan,student.uol.edu.pk,Education and e-learning,500+,No,95,N/A,unreachable,unreachable,Connection Error
United Kingdom,axanopharmamalta.com,Healthcare,1 to 5,No,60,N/A,unreachable,unreachable,Connection Error
India,hritikagroup.com,Professional Services,1 to 5,No,30,N/A,unreachable,unreachable,410
Sri Lanka,fahimfarook.me,Technology and Software Development,solo,No,95,N/A,unreachable,unreachable,530
Bangladesh,ciu.edu.bd,Education and e-learning,200 to 500,No,95,N/A,much_info,reachable,200
United States,maxinesavage.com,Education and e-learning,solo,No,95,N/A,much_info,reachable,200
Poland,clbin.co.site,Technology and Software Development,1 to 5,No,20,N/A,unreachable,unreachable,404
United States,shore.host,Technology and Software Development,solo,No,50,N/A,little_info,reachable,200
India,cits.la,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
United States,students.abss.k12.nc.us,Education and e-learning,20 to 50,No,95,N/A,unreachable,unreachable,Connection Error
United States,dxice.com,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
France,monsieurmarguerite.com,E-commerce and Retail,5 to 20,No,95,N/A,much_info,reachable,200
India,cred.club,Financial Service,500+,No,95,N/A,much_info,reachable,200
Iraq,ecalculate.online,Technology and Software Development,solo,No,50,N/A,unreachable,unreachable,Connection Error
United Kingdom,brookes.ac.uk,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
United Arab Emirates,digitxsolutions.us,Marketing and Advertising,1 to 5,No,95,N/A,much_info,reachable,200
Canada,automartgroup.ca,E-commerce and Retail,5 to 20,No,95,N/A,much_info,reachable,200
India,safehandstravels.com,Logistics and Transportation,5 to 20,No,95,Travel Agency,much_info,reachable,200
India,konsyg.com,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
United States,pitmanfarms.com,Manufacturing and Industrial,500+,No,95,N/A,much_info,reachable,200
Brazil,k8bet.com,Unknown,1 to 5,Unknown,0,N/A,Unknown,reachable,200
United States,ga.hiltoncsd.net,Unknown,1 to 5,Unknown,0,N/A,Unknown,unreachable,Connection Error
United States,poesd.com,Other,solo,No,20,N/A,unreachable,unreachable,Connection Error
United States,students.dadeschools.net,Unknown,1 to 5,Unknown,0,N/A,Unknown,unreachable,Connection Error
Philippines,mypoolcity.com,Unknown,1 to 5,Unknown,0,N/A,Unknown,reachable,200
Australia,sl.zedmail.me,Unknown,1 to 5,Unknown,0,N/A,Unknown,unreachable,Connection Error
United Kingdom,lovelipslondon.com,Unknown,1 to 5,Unknown,0,N/A,Unknown,reachable,200
Germany,trysetter.com,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
Sweden,edu.kunskapsskolan.se,Education and e-learning,500+,No,75,N/A,unreachable,unreachable,Connection Error
Morocco,coloruz.com,Technology and Software Development,1 to 5,No,75,N/A,unreachable,unreachable,Connection Error
Germany,mp3oxi.com,Other,solo,No,10,File Sharing / Media,unreachable,unreachable,Connection Error
India,plurance.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
United States,tybenterpriseinc.com,Other,solo,No,10,N/A,unreachable,unreachable,Connection Error
Netherlands,ariascreative.nl,Marketing and Advertising,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
United Kingdom,threemobiles.org,E-commerce and Retail,1 to 5,No,75,N/A,little_info,reachable,200
Australia,temp.mailbox.org,Technology and Software Development,50 to 100,Yes,95,N/A,unreachable,unreachable,Connection Error
United States,ftstudent.org,Education and e-learning,solo,No,10,N/A,unreachable,unreachable,Timeout
United States,starfishco.com,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
United States,nfv.k12.ia.us,Education and e-learning,20 to 50,No,95,N/A,much_info,reachable,200
United Arab Emirates,almutakamilgc.ae,Professional Services,5 to 20,No,75,N/A,unreachable,unreachable,Connection Error
United Kingdom,solexecution.com,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
United States,restoremastersllc.com,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
Pakistan,lucvu.com,Technology and Software Development,solo,No,20,N/A,unreachable,unreachable,Connection Error
Netherlands,cbnh.nl,Other,1 to 5,No,80,Non-profit,unreachable,unreachable,Timeout
Indonesia,fonduerecovery.com,Healthcare,5 to 20,No,95,N/A,much_info,reachable,200
India,durian.in,E-commerce and Retail,50 to 100,No,95,N/A,much_info,reachable,200
South Africa,eliteonline.co.za,Technology and Software Development,1 to 5,No,95,N/A,much_info,reachable,200
Kenya,students.dkut.ac.ke,Education and e-learning,500+,No,100,N/A,unreachable,unreachable,SSL Error
